,Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Monthly Charge,Total Refunds,Total Long Distance Charges,Total Revenue,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_Não contratado,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status
214,1,3,10,23,0.0,19.6,0,782.92,1209.57,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
215,1,0,1,31,21.0,98.9,0,1486.45,4397.75,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
216,0,0,1,11,6.0,45.9,0,142.45,664.35,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
217,1,0,0,56,16.0,99.9,0,970.48,6676.78,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
218,0,3,0,25,0.0,20.05,0,321.75,793.45,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
219,0,0,0,68,28.0,-8.0,0,0.0,4669.6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
220,0,0,0,40,0.0,19.65,0,1041.2,1871.45,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
221,0,0,0,36,22.0,84.9,0,887.76,3954.96,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
222,0,0,0,32,73.0,108.15,0,886.08,4318.98,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
223,0,3,10,71,59.0,86.85,0,717.81,6981.61,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
224,0,0,2,17,2.0,102.55,0,171.87,1914.37,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
225,0,0,6,18,19.0,78.2,0,572.22,2040.97,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
226,0,0,0,37,30.0,91.2,0,434.01,3816.31,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
227,0,2,6,28,24.0,70.4,0,362.32,2354.52,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
228,0,0,0,9,19.0,39.55,0,0.0,373.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
229,0,0,1,65,0.0,20.4,0,1524.9,2939.35,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
230,0,0,0,1,8.0,34.7,0,0.0,34.7,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
231,0,0,3,36,41.0,93.6,1,1487.88,4837.37,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
232,0,0,0,23,69.0,90.6,0,889.87,2828.34,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
233,0,3,9,22,82.0,57.95,0,936.76,2208.56,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
234,0,0,1,72,18.0,112.1,1,328.32,8275.39,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
235,0,0,7,17,9.0,88.25,0,304.47,1765.12,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
236,0,0,0,3,73.0,85.8,0,31.8,304.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
237,0,0,1,58,21.0,60.3,0,998.76,4562.56,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
238,1,0,1,67,18.0,81.35,0,3031.75,8430.35,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
239,1,0,0,34,12.0,99.85,0,1190.0,4533.15,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
240,0,0,0,10,0.0,20.0,0,44.2,242.9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
241,0,0,0,69,28.0,85.35,0,1274.43,7171.83,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
242,0,0,0,40,19.0,62.05,0,0.0,2511.55,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
243,1,0,0,20,29.0,64.4,0,252.0,1650.6,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
244,1,1,9,46,0.0,19.4,0,2185.0,3152.85,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
245,0,0,1,2,41.0,74.4,0,19.58,158.98,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
246,1,2,1,1,30.0,70.45,0,15.28,85.73,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
247,0,0,7,72,7.0,105.0,0,473.76,8063.56,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
248,0,3,0,70,0.0,25.15,0,85.4,1875.55,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
249,0,3,0,23,47.0,55.3,0,36.34,1320.54,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
250,0,0,4,36,12.0,95.4,0,1460.88,4935.08,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
251,1,0,0,59,15.0,93.85,1,636.02,6202.64,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
252,0,0,0,67,0.0,20.5,0,3169.77,4600.72,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
253,0,3,4,72,59.0,105.55,0,599.76,8152.01,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
254,0,0,0,37,59.0,101.9,0,889.48,4434.83,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
255,0,1,4,72,0.0,24.45,0,1480.32,3189.42,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
256,0,0,10,72,0.0,19.7,0,2013.84,3435.74,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
257,0,2,0,3,71.0,74.4,1,43.8,264.61,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
258,1,0,0,54,8.0,101.5,0,1808.46,7181.56,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
259,0,0,1,60,16.0,95.75,0,2113.2,7856.1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
260,0,0,8,58,18.0,110.65,0,2201.1,8727.75,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
261,1,0,1,31,9.0,83.85,1,372.93,3035.71,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
262,0,0,0,55,48.0,59.2,0,675.4,3851.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
263,0,0,0,1,30.0,44.4,0,26.53,70.93,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
264,0,0,1,49,23.0,85.3,0,696.29,4994.24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
265,0,0,0,8,16.0,25.5,0,0.0,215.2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
266,1,0,0,39,13.0,99.75,0,391.17,4427.17,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
267,0,0,9,66,15.0,66.1,0,2488.86,6917.31,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
268,0,0,7,15,0.0,20.55,0,519.45,815.4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
269,0,0,1,51,23.0,98.85,0,2433.72,7511.27,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
270,1,0,0,9,12.0,49.2,0,63.99,511.89,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
271,0,0,0,1,0.0,20.9,0,15.51,36.41,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
272,0,0,0,25,0.0,19.5,0,89.5,605.8,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
273,0,0,9,22,18.0,87.0,0,1070.96,2921.61,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
274,0,0,0,15,28.0,49.0,0,176.25,925.5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
275,0,0,1,28,13.0,90.1,0,512.68,3111.63,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
276,0,0,3,47,14.0,100.5,0,1793.05,6500.15,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
277,0,0,0,67,41.0,85.25,0,583.57,6296.46,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
278,1,0,0,18,18.0,74.7,0,379.62,1694.22,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
279,0,0,1,62,15.0,60.15,0,2089.4,5842.6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
280,0,0,0,41,12.0,80.55,0,252.56,3516.46,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
281,1,0,0,44,22.0,50.15,0,810.48,2949.58,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
282,0,0,0,53,6.0,94.45,0,1795.64,6838.39,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
283,0,0,4,48,0.0,20.05,0,1586.88,2622.88,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
284,1,0,2,54,12.0,115.6,0,2360.34,8791.39,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
285,0,0,3,48,58.0,45.3,0,0.0,2285.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
286,0,0,0,24,6.0,99.65,0,616.32,3021.17,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
287,0,0,0,33,27.0,80.6,0,1150.05,3801.15,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
288,0,0,1,66,21.0,85.25,0,2828.1,8366.45,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
289,0,0,0,13,13.0,35.4,0,0.0,550.4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
290,0,0,1,63,69.0,83.5,0,847.35,6282.35,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
291,0,0,0,23,28.0,83.8,0,892.63,2792.88,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
292,0,1,0,52,0.0,25.6,0,1202.24,2536.74,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
293,0,0,0,10,73.0,56.75,0,303.0,836.25,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
294,0,2,10,72,0.0,20.1,0,1020.24,2481.09,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
295,1,0,0,29,19.0,98.8,0,1397.8,4204.9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
296,1,0,8,62,18.0,104.85,0,1409.88,7722.78,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
297,0,0,1,41,29.0,73.0,0,652.31,3653.51,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
298,0,0,0,43,25.0,77.85,0,2112.59,5478.44,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
299,1,1,0,26,19.0,105.45,0,64.48,2779.78,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
300,0,0,9,19,23.0,96.8,0,202.92,1945.97,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
301,0,3,8,72,0.0,24.25,1,3427.2,5161.94,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
302,1,0,0,45,15.0,102.15,0,1535.4,6270.75,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
303,0,0,0,32,12.0,64.85,0,496.64,2507.59,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
304,0,0,0,41,0.0,25.25,0,1689.61,2686.06,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
305,0,2,4,65,0.0,24.75,0,2372.5,4087.6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
306,0,1,0,55,27.0,96.75,0,2698.3,7937.2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
307,0,2,2,11,0.0,19.65,0,448.36,674.11,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
308,0,0,0,49,13.0,74.45,0,367.99,4089.89,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
309,0,0,1,61,28.0,99.4,0,924.15,6867.8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
310,0,2,5,25,0.0,19.15,0,477.25,954.85,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
311,0,0,0,1,27.0,69.5,0,8.31,77.81,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
312,1,3,0,23,53.0,49.45,0,594.55,1713.9,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
313,0,0,0,21,42.0,73.7,0,599.34,2158.04,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
314,0,0,0,1,26.0,79.7,0,33.88,113.58,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
315,1,0,1,5,14.0,-1.0,0,33.3,397.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
316,1,0,10,24,30.0,74.4,0,788.64,2501.54,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
317,1,0,0,27,11.0,88.3,0,457.38,2925.13,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
318,0,0,7,70,0.0,19.8,0,819.7,2217.35,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
319,1,0,0,5,9.0,75.55,0,211.65,561.3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
320,0,1,1,46,0.0,20.2,0,2112.32,3029.77,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
321,0,3,9,57,0.0,20.1,0,1520.19,2607.89,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
322,0,0,0,1,9.0,71.1,0,10.19,81.29,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
323,1,0,3,60,26.0,100.5,0,1660.8,7689.8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
324,0,0,6,37,9.0,62.8,1,166.5,2428.28,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
325,0,0,0,1,8.0,70.45,0,42.87,123.32,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
326,0,2,8,28,13.0,100.35,0,216.44,3015.44,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
327,1,0,0,24,0.0,20.3,0,441.36,901.31,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
328,0,0,0,62,47.0,92.05,1,1480.56,7222.15,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
329,0,0,0,18,0.0,20.15,0,161.1,551.95,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
330,0,0,0,5,69.0,54.2,0,18.05,326.3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
331,0,3,9,20,0.0,20.35,0,849.2,1291.8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
332,0,0,0,1,8.0,70.75,0,26.0,96.75,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
333,0,0,0,35,48.0,102.35,0,1394.4,5020.5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
334,1,0,0,52,23.0,50.5,0,0.0,2566.3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
335,0,0,1,30,41.0,85.0,0,144.6,2768.85,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
336,0,0,7,72,17.0,42.1,0,0.0,2962.0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
337,1,0,0,15,19.0,75.65,0,695.7,1842.35,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
338,0,2,0,70,17.0,114.6,0,1866.9,9749.4,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
339,0,2,0,66,17.0,65.7,0,2119.92,6498.82,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
340,1,0,6,55,27.0,74.0,0,2359.5,6411.9,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
341,1,0,2,55,27.0,85.45,0,2355.1,7319.8,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
342,1,0,2,57,10.0,71.1,0,2745.12,6885.22,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
343,0,0,9,72,2.0,109.55,0,3182.4,11347.5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
344,0,0,3,28,0.0,20.5,0,1185.24,1748.29,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
345,0,0,8,54,25.0,74.55,0,765.72,4957.17,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
346,1,2,6,24,28.0,79.85,0,97.44,1955.19,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
347,0,2,0,12,0.0,21.05,0,232.56,468.36,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
348,1,0,0,51,11.0,79.6,1,1270.92,5228.89,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
349,1,0,0,13,21.0,73.35,1,532.87,1415.4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
350,0,0,0,58,69.0,70.1,0,2753.26,6802.21,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
351,0,0,2,18,7.0,54.4,0,809.46,1766.56,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
352,0,0,6,29,0.0,19.55,0,1448.84,1970.64,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
353,1,3,9,72,30.0,74.55,0,1572.48,7003.13,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
354,0,1,9,71,0.0,23.9,0,1348.29,2974.69,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
355,1,0,0,70,11.0,44.6,0,0.0,3058.15,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
356,0,0,0,9,10.0,95.5,0,172.98,1002.08,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
357,0,2,5,20,48.0,95.5,0,774.2,2690.4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
358,0,0,0,69,9.0,78.6,0,2027.22,7383.67,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
359,0,0,0,63,85.0,104.5,0,1351.35,7942.15,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
360,0,0,0,7,14.0,61.4,0,110.88,549.78,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
361,0,1,7,69,59.0,43.95,0,0.0,2960.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
362,0,1,1,5,0.0,25.9,0,200.25,335.25,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
363,0,0,0,9,13.0,80.55,0,293.13,944.75,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
364,0,1,10,46,18.0,99.65,1,2265.96,6886.81,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
365,1,0,10,60,21.0,97.95,0,1023.0,6890.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
366,1,0,1,27,7.0,95.55,0,1066.23,3576.43,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
367,0,0,2,16,52.0,90.7,0,445.28,1820.18,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
368,0,0,4,22,53.0,83.3,0,88.22,1934.12,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
369,0,1,7,41,82.0,101.6,0,603.93,4534.48,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
370,1,0,0,4,8.0,72.75,0,142.68,460.43,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
371,1,0,0,24,9.0,88.95,0,1058.16,3130.91,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
372,0,0,0,38,0.0,20.3,0,1641.22,2384.27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
373,0,0,0,25,85.0,78.35,0,701.25,2539.15,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
374,0,0,8,40,27.0,80.0,1,1568.8,4695.81,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
375,0,0,0,8,25.0,49.85,1,302.32,664.86,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
376,0,3,1,13,0.0,19.85,0,522.6,774.6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
377,0,1,0,64,27.0,91.8,0,2213.12,8173.62,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
378,0,0,1,62,13.0,100.15,0,3011.96,9295.26,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
379,0,0,0,20,28.0,69.8,0,869.8,2410.15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
380,0,0,1,14,12.0,46.35,0,0.0,667.7,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
381,0,0,0,57,48.0,69.75,0,2059.98,5954.38,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
382,0,1,0,12,29.0,69.85,0,324.84,1162.34,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
383,0,2,0,59,0.0,25.45,0,2499.83,4033.88,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
384,0,0,4,59,22.0,75.95,0,488.52,5030.87,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
385,1,0,0,53,0.0,19.75,0,1389.13,2441.48,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
386,0,0,3,45,13.0,78.75,0,1791.9,5392.55,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
387,0,0,5,50,0.0,19.8,0,93.5,1106.7,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
388,0,0,1,20,5.0,89.0,0,361.0,2181.45,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
389,1,0,0,1,15.0,25.25,0,0.0,25.25,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
390,0,3,1,70,0.0,19.2,0,2704.1,4105.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
391,1,0,1,1,18.0,25.05,0,0.0,25.05,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
392,1,0,5,64,27.0,47.85,0,0.0,3147.5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
393,1,0,0,49,24.0,75.2,0,934.92,4633.22,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
394,1,0,0,28,5.0,74.9,0,1239.84,3308.39,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
395,0,0,1,72,27.0,111.9,0,3443.76,11514.81,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
396,0,0,0,13,19.0,81.9,0,444.34,1473.24,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
397,0,1,1,4,0.0,18.85,0,156.16,240.36,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
398,1,0,0,53,0.0,18.7,0,546.96,1552.66,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
399,0,0,1,63,24.0,81.55,0,1332.45,6361.5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
400,0,0,0,10,29.0,29.6,0,0.0,299.05,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
401,0,0,0,56,0.0,19.95,0,2736.72,3863.47,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
402,0,0,0,10,69.0,45.55,0,344.4,747.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
403,0,0,0,65,16.0,93.55,0,176.8,6276.05,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
404,1,0,0,21,8.0,-10.0,0,0.0,840.1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
405,0,1,5,29,0.0,20.2,0,998.76,1557.56,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
406,0,0,7,72,0.0,24.15,0,2734.56,4511.01,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
407,0,0,1,22,17.0,67.5,0,435.6,1979.65,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
408,1,0,0,23,4.0,90.05,1,81.65,2224.07,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
409,0,0,0,40,22.0,70.75,0,949.6,3871.35,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
410,0,0,0,2,30.0,76.5,0,34.44,196.89,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
411,0,0,5,13,21.0,84.05,1,388.96,1460.29,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
412,0,0,0,16,30.0,95.6,0,303.84,1859.49,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
413,0,0,0,67,30.0,102.95,0,2512.5,9398.75,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
414,0,1,3,72,0.0,21.0,0,410.4,1904.15,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
415,1,0,1,47,7.0,80.35,0,1800.57,5716.42,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
416,1,0,0,4,12.0,70.65,0,24.72,318.57,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
417,1,0,0,18,24.0,73.55,0,135.18,1494.63,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
418,0,0,1,21,3.0,104.4,0,895.65,3053.6,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
419,0,2,5,62,20.0,70.75,0,2607.1,6870.55,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
420,0,0,0,7,29.0,98.05,0,64.75,777.75,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
421,0,0,0,29,25.0,48.95,0,291.74,1615.44,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
422,0,0,1,48,13.0,60.6,0,2146.56,5231.81,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
423,0,3,7,53,56.0,78.75,0,1688.58,5631.03,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
424,0,3,0,6,0.0,19.0,0,180.06,285.56,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
425,0,0,8,22,7.0,56.25,0,168.96,1561.16,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
426,1,0,0,1,26.0,25.8,0,0.0,45.8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
427,0,0,7,72,48.0,99.4,0,2516.4,9802.1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
428,1,0,4,34,29.0,85.2,0,1008.44,3882.89,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
429,0,0,3,48,15.0,69.55,0,817.44,4253.04,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
430,0,0,8,21,59.0,28.5,0,0.0,629.35,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
